chieuDai,chieuNgang,dienTich,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,TinhTrangNoiThat,Phuong
14.0,5.1,71.0,2728.75,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
21.0,4.5,90.0,4166.666666666667,4,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường an lạc a
24.5,5.0,122.5,1938.75,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,bàn giao thô,phường bình hưng hoà a
18.0,6.0,104.0,2884.583333333333,4,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông a
14.8,4.0,59.8,2577.9166666666665,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
11.0,4.0,44.0,4261.25,3,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,phường bình hưng hòa
17.0,4.0,68.0,2665.4166666666665,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
18.0,4.0,72.0,3929.5833333333335,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông a
10.0,4.0,40.0,4375.0,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
13.0,5.0,65.0,3333.333333333333,4,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình trị đông a
19.0,10.0,190.0,5263.333333333333,4,2.0,4.0,nhà biệt thự,đã có sổ,,phường bình trị đông b
8.0,3.0,24.0,4427.083333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
15.5,4.0,62.0,3360.4166666666665,5,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
6.5,4.0,25.0,3333.333333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
16.0,4.0,64.0,3255.0,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
12.0,4.0,48.0,3168.333333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường an lạc a
14.0,4.0,56.0,2864.583333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
14.0,4.0,56.0,3943.3333333333335,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường tân tạo
15.0,4.0,60.0,3465.4166666666665,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
16.0,4.0,64.0,4069.1666666666665,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hòa
14.0,4.2,60.0,3465.4166666666665,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông a
10.0,4.5,38.0,5811.25,4,2.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình hưng hòa
13.0,4.0,55.0,3787.9166666666665,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường tân tạo
16.0,4.0,64.0,5664.166666666667,4,2.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường an lạc a
8.0,5.0,40.0,2864.583333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
20.0,5.0,100.0,5625.0,4,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình trị đông b
18.0,4.0,70.0,3035.833333333333,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
13.0,4.6,59.8,4110.833333333333,5,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
12.0,4.2,50.0,4166.666666666667,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hòa
12.0,4.0,48.0,3862.9166666666665,4,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
17.0,4.0,68.0,2880.0,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
20.0,5.0,100.0,541.6666666666666,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường tân tạo a
7.0,3.0,21.0,4900.833333333333,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
15.0,4.0,60.0,3750.0,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông
20.0,8.0,160.0,7031.25,6,4.0,6.0,nhà biệt thự,đã có sổ,,phường bình trị đông b
14.0,5.6,79.0,1793.3333333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
9.0,5.6,50.4,4050.8333333333335,3,2.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường tân tạo
18.1,5.5,102.0,2982.083333333333,5,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
15.0,4.0,60.0,3750.0,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông a
20.0,4.0,80.0,2682.5,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường tân tạo a
8.0,4.0,32.0,3515.833333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
14.0,4.0,56.0,3645.8333333333335,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
4.0,7.5,30.0,5527.916666666667,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình trị đông
16.0,4.0,64.0,2929.583333333333,4,2.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông a
15.0,5.9,89.0,3042.9166666666665,6,2.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình hưng hòa
15.0,4.0,60.0,4132.083333333333,5,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
8.0,4.0,32.0,3125.0,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường tân tạo
15.0,4.0,60.0,2916.6666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hòa
14.0,4.0,56.0,3943.3333333333335,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường tân tạo
14.0,4.0,56.0,4910.833333333333,7,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường an lạc
16.0,4.0,64.0,3580.833333333333,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông a
40.0,4.3,158.0,1714.1666666666667,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
10.0,4.0,42.0,4315.416666666667,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
12.0,4.0,48.0,3125.0,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường tân tạo
19.0,4.0,76.0,3563.75,5,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
14.0,3.0,52.0,2323.75,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường tân tạo
12.0,4.5,50.0,5750.0,5,3.0,5.0,nhà phố liền kề,đã có sổ,hoàn thiện cơ bản,phường an lạc
10.0,4.0,40.0,2447.9166666666665,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường tân tạo
10.0,4.0,40.0,2500.0,4,2.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
4.5,5.3,24.0,3645.8333333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
10.0,4.0,40.0,3010.4166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
23.5,4.0,93.0,6272.5,3,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình hưng hoà b
8.0,4.0,32.0,3489.583333333333,4,2.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình hưng hòa
17.0,4.0,68.0,3462.083333333333,5,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,,phường an lạc
14.5,4.0,57.0,4736.666666666667,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình hưng hoà a
20.0,5.0,106.0,1867.0833333333333,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
19.0,4.2,80.8,3919.1666666666665,6,4.0,6.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
13.0,4.0,52.0,3670.0,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
22.0,4.3,96.0,2235.4166666666665,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
18.0,4.0,72.0,3414.1666666666665,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
30.0,4.0,147.0,3259.583333333333,2,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
10.0,4.0,40.0,4166.666666666667,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
6.5,3.6,23.6,4678.75,2,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
19.0,4.0,76.0,2083.333333333333,4,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
11.0,4.0,43.0,3866.25,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
10.0,3.5,35.0,2297.5,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường tân tạo
18.0,4.0,67.0,5348.333333333333,3,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường an lạc
12.0,4.0,48.0,2821.25,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
16.0,4.4,70.0,2589.1666666666665,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
13.4,14.5,189.0,3086.25,3,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình trị đông
10.0,7.0,71.0,2640.833333333333,4,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
11.0,4.0,44.0,3579.583333333333,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
21.0,5.0,105.0,4563.333333333333,4,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình hưng hòa
22.5,5.1,114.0,4751.666666666667,8,5.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình hưng hòa
13.0,4.0,52.0,2524.1666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
12.0,4.0,48.0,2821.25,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
12.0,4.0,48.0,2838.333333333333,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
14.0,4.2,61.0,3278.75,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
14.5,5.0,72.5,2528.75,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
14.0,5.0,70.0,3089.1666666666665,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông a
7.5,6.5,45.0,3333.333333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường an lạc a
10.0,4.0,40.0,4739.583333333333,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
15.0,4.0,60.0,3750.0,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông
13.0,3.5,45.5,3662.9166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
12.0,4.0,48.0,3081.6666666666665,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hòa
7.745966692414834,7.745966692414834,60.0,3750.0,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
18.0,5.0,90.0,2013.75,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường tân tạo
12.0,4.0,48.0,3298.75,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
14.0,4.2,60.0,3298.75,3,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông
15.0,4.0,60.0,3125.0,5,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
13.0,4.8,62.0,2822.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
17.0,4.0,68.0,3976.6666666666665,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
15.0,4.0,60.0,3750.0,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình trị đông a
7.0,4.3,28.0,2976.25,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
10.0,4.0,40.0,2062.5,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
13.2,14.5,189.0,3086.25,3,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường bình trị đông
16.0,4.0,64.0,3255.0,5,4.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
12.0,7.0,86.0,2907.083333333333,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
18.0,4.0,72.0,4050.8333333333335,5,5.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
12.0,4.0,48.0,2196.25,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
12.0,4.0,48.0,1935.8333333333333,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
10.0,4.0,40.0,2062.5,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
10.0,4.0,40.0,2447.9166666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
12.0,4.0,48.0,2257.083333333333,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường tân tạo
10.0,4.0,40.0,1562.5,2,11.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
10.0,4.0,40.0,2010.4166666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường tân tạo
10.0,4.0,40.0,1979.1666666666667,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường tân tạo
10.0,4.0,40.0,2333.333333333333,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
10.0,4.0,40.0,2291.6666666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
12.0,4.0,48.0,2335.0,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
10.0,4.0,40.0,2604.1666666666665,4,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
6.0,5.0,30.0,2611.25,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
8.0,4.0,32.0,2187.5,2,11.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
10.0,4.0,40.0,2333.333333333333,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
10.0,4.0,40.0,2343.75,2,1.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,nội thất đầy đủ,phường tân tạo a
8.0,5.0,40.0,2083.333333333333,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
9.0,4.0,36.0,1944.5833333333333,2,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
10.0,4.0,40.0,2500.0,2,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
9.0,5.0,45.0,1805.4166666666667,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường tân tạo
12.0,4.0,48.0,2300.4166666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường tân tạo
14.5,4.0,58.0,3807.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường an lạc
18.0,4.0,72.0,4224.583333333333,4,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường an lạc
19.5,4.0,78.0,3899.5833333333335,4,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường an lạc
20.0,4.0,80.0,6875.0,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình trị đông a
7.0,4.0,28.0,3720.4166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
16.0,4.0,62.0,4166.666666666667,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
7.0,4.0,28.0,3050.4166666666665,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
12.0,4.0,48.0,3455.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hòa
7.0,4.3,28.0,3050.4166666666665,1,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông
11.0,4.0,44.0,3882.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông a
14.5,4.0,56.0,4821.25,2,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
17.0,4.1,66.0,2904.1666666666665,2,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hòa
14.0,4.0,56.0,3943.3333333333335,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
10.0,4.0,40.0,4114.583333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình trị đông a
13.0,4.0,52.0,2764.583333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
12.0,5.0,60.0,3472.083333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hòa
15.0,4.0,60.0,4166.666666666667,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường tân tạo
14.0,4.1,56.0,3534.1666666666665,4,4.0,4.0,nhà biệt thự,đã có sổ,,phường bình hưng hòa
14.0,4.0,56.0,2976.25,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
22.0,7.0,131.76,2276.6666666666665,5,1.0,5.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hòa
13.0,4.0,52.0,3806.25,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,bàn giao thô,phường bình hưng hòa
19.0,4.0,76.0,4495.416666666667,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường an lạc
8.0,3.7,28.0,4434.583333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
19.0,6.0,114.0,3618.3333333333335,4,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
15.0,4.0,58.0,3412.5,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà b
7.0,5.0,35.0,2000.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
5.0,4.0,20.0,4687.5,2,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà a
12.0,4.0,48.0,3203.333333333333,2,5.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hoà a
10.0,2.0,20.0,3020.833333333333,2,1.0,2.0,"nhà mặt phố, mặt tiền",sổ chung / công chứng vi bằng,,phường tân tạo
12.0,5.0,60.0,3958.3333333333335,3,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình hưng hòa
10.0,4.0,40.0,3988.3333333333335,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà a
14.0,4.2,58.0,3584.583333333333,4,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình trị đông a
12.0,4.0,48.0,3645.8333333333335,4,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
12.0,4.0,48.0,1805.4166666666667,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
10.0,3.8,38.0,2149.1666666666665,2,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường tân tạo a
16.0,4.1,64.0,4492.083333333333,4,3.0,5.0,nhà biệt thự,đã có sổ,nội thất đầy đủ,phường bình trị đông a
20.0,4.5,89.9,4402.916666666667,4,4.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường an lạc
16.0,4.0,64.0,3834.5833333333335,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,phường bình hưng hòa
20.0,8.0,160.0,5208.333333333333,7,4.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường bình trị đông b
10.0,4.0,40.0,6041.666666666667,4,1.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường an lạc a
11.5,4.0,46.0,2128.75,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
35.0,3.6,125.0,3100.0,5,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường an lạc a
23.0,4.0,92.0,3532.5,5,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình trị đông b
20.0,8.0,160.0,2604.1666666666665,5,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
14.0,4.5,63.0,2645.4166666666665,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
12.0,5.0,57.0,5248.333333333333,5,4.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường tân tạo
10.0,5.0,50.0,2291.6666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
16.0,4.0,64.0,3769.5833333333335,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hòa
15.0,4.0,60.0,4166.666666666667,4,4.0,5.0,nhà phố liền kề,đã có sổ,nội thất cao cấp,phường bình hưng hòa
12.0,5.0,60.0,3472.083333333333,3,3.0,3.0,nhà phố liền kề,đã có sổ,nội thất cao cấp,phường bình hưng hòa
15.0,4.0,60.0,4097.083333333333,4,4.0,4.0,nhà phố liền kề,đã có sổ,nội thất cao cấp,phường bình hưng hòa
20.0,4.0,80.0,2187.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
12.0,4.0,48.0,4947.916666666667,4,4.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,phường bình hưng hòa
8.0,3.57,28.6,3860.8333333333335,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông
13.564659966250536,13.564659966250536,184.0,1800.4166666666667,5,2.0,6.0,"nhà ngõ, hẻm",không có sổ,,phường an lạc
10.0,4.0,40.0,2583.333333333333,3,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường tân tạo a
24.5,4.0,98.4,5081.25,3,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường an lạc a
14.0,4.0,56.0,3869.1666666666665,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình hưng hoà b
20.0,6.75,132.0,1388.75,4,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà b
15.0,4.0,63.0,4728.75,3,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường an lạc
8.0,4.0,32.0,4557.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
19.0,4.0,76.0,3262.083333333333,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
16.0,4.2,68.0,4044.1666666666665,5,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,phường bình trị đông a
8.0,6.0,48.0,2864.583333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường bình hưng hoà a
18.5,5.8,105.0,1706.25,1,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,,phường bình hưng hoà b
14.0,4.3,58.6,2275.4166666666665,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,phường an lạc
8.94427190999916,8.94427190999916,80.0,6875.0,5,5.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,phường an lạc a
10.0,4.0,40.0,2062.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,phường tân tạo
23.0,6.0,170.0,2671.6666666666665,3,2.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,phường tân tạo
10.0,4.0,40.0,2447.9166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường tân tạo
10.0,4.0,40.0,2500.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,phường bình trị đông
